1636643700000,4754.99,4755.64,4717.89,4722.01,3869.3919
1636644600000,4722.01,4732.36,4706.43,4724.37,5172.596
1636645500000,4724.37,4725.9,4712.11,4719.81,1646.2913
1636646400000,4719.82,4735.53,4714.49,4733.67,3086.5609
1636647300000,4733.67,4752.27,4723.74,4750.41,4442.0068
1636648200000,4750.54,4779.0,4750.29,4757.43,8916.5628
1636649100000,4757.43,4774.03,4757.43,4767.31,2599.6985
1636650000000,4767.31,4774.76,4757.3,4760.54,2641.9167
1636650900000,4760.54,4766.78,4748.73,4749.14,2195.6272
1636651800000,4749.14,4762.79,4742.56,4760.86,2512.4535
1636652700000,4760.86,4769.24,4744.44,4751.8,2231.2642
1636653600000,4751.8,4759.81,4745.42,4754.44,2060.7053
1636654500000,4754.44,4758.84,4736.18,4736.46,2550.0765
1636655400000,4736.46,4742.84,4720.31,4721.62,3553.6762
1636656300000,4721.62,4737.45,4720.71,4728.02,2129.3401
1636657200000,4728.02,4755.95,4728.02,4755.94,3258.5809
1636658100000,4755.95,4756.64,4745.05,4750.52,1844.5105
1636659000000,4750.53,4761.89,4750.15,4750.46,2085.651
1636659900000,4750.45,4758.99,4742.03,4758.98,2517.1958
1636660800000,4758.98,4775.64,4755.45,4762.13,3604.1226
1636661700000,4762.13,4763.4,4742.19,4744.88,2410.4558
1636662600000,4744.88,4745.48,4734.56,4739.04,1751.0415
1636663500000,4739.04,4751.4,4730.32,4731.09,1845.2408
1636664400000,4731.1,4740.0,4730.06,4736.89,2125.0903
1636665300000,4736.88,4753.3,4736.0,4741.81,1443.5028
1636666200000,4741.81,4742.01,4730.0,4736.12,1669.0034
1636667100000,4736.13,4746.1,4735.17,4743.76,1205.1383
1636668000000,4743.76,4743.78,4731.53,4740.62,1277.5178
1636668900000,4740.63,4762.0,4740.62,4751.74,2394.1142
1636669800000,4751.75,4752.25,4746.92,4747.23,865.6686
1636670700000,4747.23,4753.32,4741.91,4750.34,955.9587
1636671600000,4750.34,4752.27,4739.06,4740.59,1336.6216
